1353461553548,-0.1340753,0.17238252,10.151415
1353468730059,0.009576807,0.15322891,10.831368
1353475661361,-0.22026655,0.22026655,10.084377
1353482674382,0.038307227,0.1436521,10.658986
1353489511621,-0.1340753,0.17238252,10.218452
1353496749017,-0.05746084,0.17238252,10.6398325
1353503563757,-0.15322891,0.18195933,10.275913
1353510767298,-0.10534488,0.19153613,10.486604
1353517867715,-0.16280572,0.16280572,10.295067
1353524907663,-0.08619126,0.17238252,10.534488
1353531815788,-0.11492168,0.1436521,10.477027
1353538532455,-0.076614454,0.20111294,10.46745
1353546106309,-0.11492168,0.17238252,10.419566
1353553010580,-0.06703765,0.16280572,10.448297
1353559982715,-0.076614454,0.17238252,10.409989
1353567193027,-0.08619126,0.18195933,10.515334
1353574061517,-0.047884032,0.22026655,10.429143
1353581305423,-0.06703765,0.17238252,10.419566
1353588235996,-0.12449849,0.18195933,10.486604
1353595281621,-0.06703765,0.18195933,10.429143
1353602189486,-0.08619126,0.22026655,10.448297
1353609276725,-0.095768064,0.20111294,10.477027
1353616300892,-0.095768064,0.1436521,10.448297
1353623265736,-0.10534488,0.1340753,10.486604
1353630480163,-0.11492168,0.18195933,10.429143
1353637608288,-0.076614454,0.18195933,10.409989
1353644646725,-0.12449849,0.19153613,10.362105
1353651669694,-0.076614454,0.18195933,10.486604
1353658695840,-0.10534488,0.16280572,10.524911
1353665523600,-0.08619126,0.20111294,10.457873
1353672600007,-0.076614454,0.22984336,10.429143
1353680060371,-0.08619126,0.18195933,10.486604
1353686722455,-0.06703765,0.16280572,10.400413
1353693723027,-0.08619126,0.21068975,10.477027
1353700890267,-0.10534488,0.20111294,10.400413
1353707997975,-0.08619126,0.19153613,10.448297
1353714703288,-0.11492168,0.17238252,10.46745
1353722091100,-0.095768064,0.19153613,10.429143
1353729118861,-0.076614454,0.15322891,10.429143
1353736165944,-0.08619126,0.18195933,10.43872
1353743260684,-0.08619126,0.19153613,10.505757
1353750236361,-0.076614454,0.17238252,10.448297
1353757298236,-0.10534488,0.20111294,10.486604
1353764251204,-0.05746084,0.17238252,10.515334
1353771262559,-0.11492168,0.19153613,10.457873
1353778168288,-0.06703765,0.1436521,10.352529
1353785823600,-0.08619126,0.12449849,10.429143
1353792331152,-0.095768064,0.23942018,10.505757
1353799404434,-0.08619126,0.20111294,10.429143
1353806540632,-0.08619126,0.21068975,10.43872
1353813508184,-0.076614454,0.19153613,10.419566
1353820663704,-0.06703765,0.22984336,10.457873
1353827690684,-0.08619126,0.19153613,10.477027
1353834737767,-0.11492168,0.19153613,10.524911
1353841769850,-0.095768064,0.21068975,10.46745
1353848651152,-0.095768064,0.21068975,10.43872
1353855873861,-0.047884032,0.15322891,10.429143
1353863793809,-0.009576807,0.1340753,10.563218
1353869991361,-0.24899697,0.21068975,10.333375
1353876666725,-0.94810385,0.4213795,10.409989
1353883939382,-1.2737153,0.45968673,10.419566
1353890832090,-1.3790601,0.45968673,10.582372
1353897976048,-1.4652514,0.61291564,10.419566
1353905168027,-1.532289,0.641646,10.390836
1353912040319,-1.7812861,0.6512229,10.505757
1353919150631,-1.7238252,0.6895301,10.457873
1353926278861,-0.7374141,0.23942018,10.199299
1353933351361,0.30645782,0.32561144,10.7356
1353940371048,0.0,0.35434186,10.840945
1353947380267,-0.2681506,0.19153613,10.371682
1353955674381,-0.51714754,0.1340753,10.419566
1353961825163,-0.48841715,0.1340753,10.218452
1353968040423,-0.31603462,-0.02873042,10.352529
1353975261413,-0.095768064,-0.22984336,10.5919485
1353982503704,-0.2681506,-0.45010993,10.524911
1353989474069,-0.81402856,-0.5650316,10.43872
1353996707454,-1.3503298,-0.545878,10.400413
1354003763548,-1.6089035,-0.50757074,10.582372
1354010779746,-1.8387469,-0.2777274,10.5440645
1354017962923,-1.8674773,-0.1340753,10.515334
1354024864746,-1.7621324,0.0,10.658986
1354031759277,-1.6759412,0.08619126,10.6877165
1354038953913,-1.5993267,0.10534488,10.505757
1354045981517,-1.5610195,0.095768064,10.524911
1354053096829,-1.5227122,0.21068975,10.496181
1354060015736,-1.532289,0.22984336,10.275913
1354067039173,-1.4173675,0.25857377,10.448297
1354073706204,-1.3982137,0.18195933,10.400413
1354083175788,-1.3503298,0.019153614,10.381259
1354088209954,-1.3120226,-0.019153614,10.697293
1354095288392,-1.3790601,0.0,10.477027
1354102319538,-1.4077905,0.02873042,10.477027
1354109353392,-1.436521,-0.038307227,10.323798
1354116396934,-1.4652514,-0.038307227,10.802638
1354124318652,-1.541866,-0.009576807,10.381259
1354130878652,-1.283292,-0.02873042,10.381259
1354137924329,-1.0821792,0.019153614,10.43872
1354144966204,-0.89064306,0.1340753,10.352529
1354151716465,-0.82360536,0.25857377,10.208876
1354158998392,-0.8331822,0.38307226,10.496181
1354165561986,-0.89064306,0.47884035,10.477027
1354173093861,-0.82360536,0.38307226,10.400413
1354179761100,-0.6799533,0.22026655,10.43872
1354186513652,-0.5554548,0.019153614,10.534488
1354193858913,-0.51714754,-0.095768064,10.46745
1354201009798,-0.46926352,-0.05746084,10.477027
1354207930371,-0.47884035,-0.019153614,10.275913
1354215042402,-0.4309563,0.06703765,10.457873
1354222013236,-0.41180268,0.095768064,10.67814
1354228993756,-0.41180268,0.095768064,10.323798
1354236089433,-0.38307226,0.11492168,10.524911
1354243168236,-0.31603462,0.17238252,10.400413
1354250185475,-0.20111294,0.20111294,10.496181
1354257213392,-0.21068975,0.18195933,10.362105
1354264657402,-0.1340753,0.17238252,10.409989
1354271545319,-0.19153613,0.10534488,10.189722
1354278051256,-0.15322891,-0.02873042,10.505757
1354284989225,-0.21068975,-0.08619126,10.362105
1354292226256,-0.19153613,0.02873042,10.563218
1354300742506,-0.22026655,0.038307227,10.218452
1354306268913,-0.20111294,0.12449849,10.43872
1354314145944,-0.18195933,0.20111294,10.141838
1354321013600,-0.08619126,0.10534488,10.496181
1354327704433,0.009576807,0.009576807,10.572795
1354335156517,0.019153614,-0.02873042,10.582372
1354342002194,0.0,-0.19153613,10.563218
1354348692715,0.02873042,-0.19153613,10.6398325
1354355790475,0.02873042,-0.06703765,10.381259
1354362830058,0.019153614,0.05746084,10.28549
1354369916621,0.009576807,0.10534488,10.620679
1354377409902,-0.038307227,0.08619126,10.486604
1354383974902,-0.009576807,-0.047884032,10.295067
1354391097142,0.10534488,-0.1436521,10.486604
1354398075423,0.16280572,-0.22984336,10.515334
1354405225840,0.15322891,-0.20111294,10.400413
1354412181829,0.06703765,-0.08619126,10.429143
1354419002610,-0.047884032,-0.06703765,10.477027
1354426319850,0.009576807,0.0,10.362105
