1353461895580,-0.0031958907,0.019175345,0.0010652969
1353469028600,-0.0063917814,-0.033024207,0.0010652969
1353476097819,-0.0010652969,0.031958908,0.0
1353483208236,-0.0031958907,-0.02130594,0.0010652969
1353489897767,-0.0021305939,0.020240642,0.0
1353497232715,-0.0021305939,-0.012783563,0.0021305939
1353503862923,-0.0021305939,0.0074570784,0.0021305939
1353511068444,-0.0042611877,-0.005326485,0.0021305939
1353518167246,-0.0021305939,0.005326485,0.0010652969
1353525205788,-0.0010652969,-0.0010652969,-0.0010652969
1353532203809,-0.0021305939,0.0021305939,0.0021305939
1353538832142,0.0,-0.0021305939,0.0
1353546419225,-0.0010652969,0.0031958907,-0.0010652969
1353553310736,0.0,0.0,0.0
1353560293080,0.0010652969,0.0021305939,0.0010652969
1353567500580,0.0,-0.0010652969,0.0
1353574453757,-0.0021305939,0.0031958907,0.0010652969
1353581608757,-0.0010652969,0.0,0.0010652969
1353588740840,0.0,0.0010652969,0.0010652969
1353595598340,-0.0010652969,-0.0021305939,0.0
1353602615267,0.0,0.0,0.0010652969
1353609584642,-0.0010652969,0.0010652969,0.0021305939
1353616627455,0.0,0.0021305939,0.0
1353623699330,-0.0010652969,0.0,0.0010652969
1353630832455,0.0,0.0010652969,0.0010652969
1353637947507,0.0,-0.0031958907,0.0021305939
1353644949069,0.0010652969,0.0,0.0
1353651972350,-0.0021305939,-0.0010652969,0.0010652969
1353659088392,-0.0010652969,0.0,0.0010652969
1353665970475,-0.0021305939,0.0010652969,0.0
1353673000580,-0.0021305939,0.0,0.0021305939
1353680369225,0.0,0.0010652969,0.0
1353687127611,-0.0010652969,-0.0010652969,0.0
1353694082611,0.0,-0.0010652969,0.0
1353701293236,-0.0010652969,0.0,0.0021305939
1353708301413,-0.0010652969,0.0010652969,0.0
1353715015215,0.0,0.0010652969,0.0010652969
1353722430579,-0.0031958907,0.0010652969,0.0
1353729419590,-0.0021305939,0.0021305939,0.0
1353736468236,-0.0021305939,0.0,0.0021305939
1353743563757,0.0010652969,0.0010652969,0.0
1353750550579,-0.0021305939,0.0010652969,-0.0010652969
1353757607611,-0.0010652969,0.0,0.0
1353764611152,0.0010652969,0.0010652969,0.0010652969
1353771768236,-0.0021305939,0.0021305939,0.0010652969
1353778548496,-0.0010652969,0.0010652969,0.0021305939
1353786180111,0.0010652969,0.0021305939,0.0010652969
1353792691309,0.0,0.0021305939,0.0010652969
1353799714642,0.0,0.0,0.0
1353806837611,0.0,0.0010652969,0.0
1353813823288,0.0,0.0021305939,0.0010652969
1353820962819,0.0010652969,0.0,0.0010652969
1353827989746,-0.0010652969,0.0010652969,0.0010652969
1353835042038,-0.0031958907,0.0,0.0010652969
1353842093184,0.0010652969,0.0031958907,0.0010652969
1353848956361,0.0010652969,0.0010652969,0.0
1353856178340,0.0010652969,0.0,-0.0010652969
1353864308340,0.0010652969,0.0,0.0
1353870304850,0.0010652969,0.014914157,-0.0021305939
1353877156361,0.0010652969,-0.0042611877,-0.02450183
1353884239954,0.0010652969,-0.03089361,-0.11505207
1353891130892,-0.0021305939,-0.035154797,-0.25247538
1353898316621,-0.0042611877,0.0,-0.39842105
1353905459069,-0.0031958907,0.0042611877,-0.53264844
1353912464225,-0.0021305939,-0.01065297,-0.6626147
1353919448965,-0.0063917814,-0.0085223755,-0.79151565
1353926581256,-0.0042611877,-0.028763017,-0.91295946
1353933743913,-0.0042611877,-0.07350549,-0.9481143
1353940673809,-0.0085223755,-0.028763017,-0.92574304
1353947679225,-0.0074570784,0.05539544,-0.8735435
1353956030892,-0.005326485,0.040481284,-0.81495214
1353962516881,-0.0063917814,0.02769772,-0.7584914
1353968493548,-0.0031958907,-0.0085223755,-0.6999001
1353975619642,-0.0010652969,-0.028763017,-0.6210681
1353982983965,-0.005326485,-0.029828314,-0.50282013
1353989991829,-0.0010652969,-0.026632423,-0.35793978
1353997010996,0.0021305939,-0.025567126,-0.22371235
1354004063340,-0.0010652969,-0.02769772,-0.116117366
1354011085215,0.0010652969,-0.017044751,-0.036220096
1354018266725,0.0021305939,-0.0021305939,0.03089361
1354025163340,0.0021305939,-0.01065297,0.08735435
1354032200319,0.0010652969,-0.0042611877,0.13209683
1354039438704,0.0042611877,0.02450183,0.14594568
1354046459954,-0.0010652969,0.0063917814,0.11505207
1354053587819,0.005326485,0.005326485,0.043677174
1354060319798,0.0010652969,0.0063917814,-0.031958908
1354067340631,0.0,0.01384886,-0.09374613
1354074007350,0.0,0.0010652969,-0.12463974
1354083482246,-0.0010652969,-0.0010652969,-0.11079088
1354088641934,0.0063917814,0.01065297,-0.0692443
1354095685684,0.0021305939,0.0021305939,-0.02130594
1354102796361,-0.0021305939,0.005326485,0.018110048
1354109832142,0.01065297,0.0010652969,0.04900366
1354116800944,0.0031958907,0.0063917814,0.08735435
1354124718079,0.0,0.0,0.13316211
1354131268288,0.0010652969,-0.0042611877,0.18110047
1354138316569,0.0031958907,0.0021305939,0.2098635
1354145357558,0.0042611877,0.01065297,0.2109288
1354152328079,-0.0021305939,-0.0074570784,0.19281875
1354159389329,-0.0021305939,-0.0031958907,0.16299044
1354165924798,0.0031958907,-0.009587673,0.12996623
1354173602246,0.005326485,-0.015979454,0.08522376
1354180072298,-0.0010652969,-0.005326485,0.060721926
1354186816673,0.0042611877,0.017044751,0.05539544
1354194250215,0.0010652969,0.028763017,0.07244019
1354201483913,-0.0042611877,0.02769772,0.07989727
1354208414486,-0.0031958907,0.009587673,0.07457078
1354215527871,-0.0063917814,-0.0031958907,0.06285252
1354222313861,0.0010652969,0.0021305939,0.054330144
1354229471517,0.0021305939,0.028763017,0.067113705
1354236567194,-0.0021305939,0.023436533,0.1022685
1354243653392,0.005326485,0.031958908,0.13422741
1354250691829,0.0042611877,0.040481284,0.15872924
1354257696465,-0.0042611877,0.01384886,0.18110047
1354265037298,0.0085223755,0.012783563,0.2056023
1354272134173,-0.0074570784,-0.0031958907,0.24501829
1354278622819,0.0,0.0074570784,0.28549957
1354285436986,0.0,-0.0031958907,0.31958908
1354292841413,-0.0074570784,-0.01384886,0.3057402
1354301120683,0.0042611877,0.01065297,0.24608359
1354306812454,0.0021305939,0.01065297,0.16725162
1354314564642,-0.0021305939,0.0085223755,0.088419646
1354321586152,0.0042611877,-0.0031958907,0.036220096
1354328371673,0.0063917814,0.011718267,0.019175345
1354335727142,-0.0063917814,-0.0042611877,0.026632423
1354342635371,0.01384886,0.0085223755,0.046873067
1354349175111,-0.009587673,-0.012783563,0.07137489
1354356266465,-0.01065297,-0.01384886,0.08628905
1354363309902,0.005326485,-0.0031958907,0.07776668
1354370307871,-0.0085223755,-0.009587673,0.063917816
1354377761413,-0.005326485,0.0021305939,0.05646074
1354384448548,0.0010652969,-0.01065297,0.088419646
1354391568756,0.0021305939,0.019175345,0.14914156
1354398466204,0.005326485,0.012783563,0.23010413
1354405702246,0.0063917814,0.0031958907,0.30254433
1354412602038,0.0085223755,0.0063917814,0.3451562
1354419303965,0.01384886,0.020240642,0.35687447
1354426637663,0.0063917814,0.01065297,0.34089503
1354433589590,0.0063917814,0.0010652969,0.30147904
1354440603079,-0.0010652969,-0.028763017,0.25673655
1354447647663,0.009587673,-0.017044751,0.22690825
1354454583808,0.0021305939,-0.01065297,0.22797355
1354461805892,0.0,-0.0042611877,0.24821419
1354468675319,0.0031958907,-0.012783563,0.2780425
1354475772767,-0.0010652969,-0.0010652969,0.29508725
1354482868131,0.0021305939,0.0042611877,0.2801731
1354490083652,-0.0021305939,-0.0021305939,0.25886714
1354497152194,0.0085223755,0.04261188,0.23116943
1354503989173,0.005326485,0.029828314,0.21305938
1354511237142,-0.0010652969,0.020240642,0.2109288
1354518117923,-0.0010652969,0.017044751,0.22371235
1354525324433,0.0021305939,0.033024207,0.23436533
1354532635006,-0.0031958907,0.009587673,0.23969181
1354539401569,0.0,0.009587673,0.23543063
1354546424173,-0.0021305939,0.0085223755,0.23223473
1354553392090,-0.0010652969,0.0010652969,0.21945117
1354560395735,0.0,0.0010652969,0.21518998
1354567483913,-0.0021305939,0.015979454,0.2077329
1354574651725,0.0021305939,0.022371236,0.20134112
1354581535579,0.0,0.017044751,0.19388404
1354588466725,0.005326485,0.011718267,0.18749227
1354595438287,-0.0021305939,0.019175345,0.18110047
1354602558496,-0.01065297,0.0074570784,0.1725781
1354609567662,-0.0063917814,0.01065297,0.15979454
1354616873548,0.0031958907,0.0085223755,0.14914156
1354623792194,0.0021305939,0.01384886,0.1384886
1354630716048,-0.0021305939,0.0031958907,0.10972559
1354637511985,-0.0031958907,-0.0010652969,0.063917816
1354644884694,-0.0021305939,0.005326485,0.014914157
1354651596985,-0.0010652969,0.0021305939,-0.036220096
1354659401673,0.0021305939,0.0063917814,-0.08415846
1354665897454,-0.0010652969,0.0074570784,-0.12677033
1354673560215,-0.0031958907,0.009587673,-0.15659864
1354680180787,-0.0010652969,0.015979454,-0.16192514
1354686955475,-0.0021305939,0.0063917814,-0.15127216
1354694203444,0.0010652969,0.009587673,-0.12677033
1354701166725,0.0010652969,0.012783563,-0.09587672
1354708134642,-0.0021305939,0.022371236,-0.07350549
1354715200475,-0.0031958907,0.017044751,-0.060721926
1354722256152,0.0,0.012783563,-0.057526033
1354729315423,-0.0021305939,0.009587673,-0.089484945
1354736373965,-0.0021305939,-0.0010652969,-0.15020686
1354743417350,-0.0010652969,-0.0085223755,-0.21732058
1354750426308,-0.0031958907,0.0010652969,-0.2748466
1354757461152,-0.0021305939,-0.025567126,-0.29082605
1354764501569,-0.0010652969,-0.011718267,-0.21412468
1354771578444,-0.0010652969,0.04900366,-0.08628905
1354778618965,-0.0021305939,-0.0063917814,0.005326485
1354785620944,-0.0031958907,-0.0074570784,0.0021305939
1354793025631,0.0010652969,0.015979454,0.0021305939
1354799597142,0.0,-0.01065297,0.0010652969
1354806722194,0.0010652969,0.011718267,0.0010652969
1354813715839,0.0,-0.01065297,0.0
1354820812246,0.0021305939,0.009587673,0.0021305939
1354827690735,0.0,-0.0042611877,0.0010652969
1354834900162,-0.0031958907,0.0042611877,0.0010652969
1354841786412,0.0,-0.0010652969,0.0031958907
1354848899850,-0.0010652969,0.0031958907,0.0010652969
1354855936829,0.0,-0.0010652969,0.0
1354863204225,0.0010652969,0.0031958907,0.0010652969
1354870069329,0.0031958907,-0.0010652969,0.0
1354878529069,-0.0010652969,0.0021305939,-0.0010652969
1354884385579,0.0,0.0010652969,0.0
1354891561933,-0.0010652969,0.0031958907,0.0010652969
1354898112037,0.0021305939,-0.0021305939,0.0
1354905017506,0.0021305939,0.0010652969,0.0010652969
1354912721360,0.0010652969,-0.0021305939,0.0010652969
1354919102037,0.0021305939,0.0021305939,0.0021305939
1354926597037,0.0021305939,0.0,0.0
1354933108652,0.0010652969,0.0,-0.0010652969
1354940240892,0.0,-0.0010652969,0.0
1354947587662,0.0,0.0031958907,0.0010652969
1354954536048,-0.0010652969,-0.0021305939,0.0010652969
1354961560735,-0.0010652969,0.0021305939,0.0
1354968621256,-0.0010652969,0.0031958907,0.0021305939
1354975630996,-0.0021305939,0.0010652969,0.0
1354983032089,0.0,0.0031958907,0.0010652969
1354989723704,-0.0010652969,0.0,0.0010652969
1354996869746,0.0,0.0,0.0021305939
1355003859798,-0.0021305939,0.0,-0.0010652969
1355010913496,0.0,0.0021305939,0.0
1355017867819,-0.0021305939,0.0010652969,0.0
1355024931100,-0.0021305939,0.0031958907,0.0
1355031973027,-0.0021305939,-0.0010652969,0.0
1355039007037,-0.0010652969,0.0,0.0021305939
1355045937298,-0.0010652969,0.0021305939,0.0021305939
1355053258704,0.0,0.0,0.0010652969
1355060179641,-0.0021305939,0.0010652969,0.0
1355066984225,-0.0010652969,0.0021305939,0.0010652969
1355074283548,-0.0021305939,0.0010652969,0.0
1355081482506,-0.0010652969,-0.0010652969,0.0
1355088143756,-0.0021305939,0.0021305939,0.0021305939
1355095076464,0.0,0.0021305939,0.0010652969
1355102483444,0.0,0.0021305939,0.0
1355109393548,-0.0010652969,0.0031958907,0.0021305939
1355116432558,0.0,-0.0010652969,0.0
1355123382766,0.0031958907,0.0010652969,0.0010652969
1355130539173,0.0010652969,0.0010652969,0.0
1355137611673,-0.0010652969,0.0021305939,0.0010652969
